Country,Technology,Grid connection,Year,Electricity generation in GWh,Type
Trinidad and Tobago,Nuclear,Off-grid,2016,0,Non renewable
Trinidad and Tobago,Nuclear,Off-grid,2017,0,Non renewable
Trinidad and Tobago,Nuclear,Off-grid,2018,0,Non renewable
Trinidad and Tobago,Nuclear,Off-grid,2019,0,Non renewable
Trinidad and Tobago,Nuclear,On-grid,2015,0,Non renewable
Trinidad and Tobago,Nuclear,On-grid,2016,0,Non renewable
Trinidad and Tobago,Nuclear,On-grid,2017,0,Non renewable
Trinidad and Tobago,Nuclear,On-grid,2018,0,Non renewable
Trinidad and Tobago,Nuclear,On-grid,2019,0,Non renewable
Trinidad and Tobago,Fossil fuels n.e.s.,Off-grid,2015,0,Non renewable
Trinidad and Tobago,Fossil fuels n.e.s.,Off-grid,2016,0,Non renewable
Trinidad and Tobago,Fossil fuels n.e.s.,Off-grid,2017,0,Non renewable
Trinidad and Tobago,Fossil fuels n.e.s.,Off-grid,2018,0,Non renewable
Trinidad and Tobago,Fossil fuels n.e.s.,Off-grid,2019,0,Non renewable
Trinidad and Tobago,Fossil fuels n.e.s.,On-grid,2015,10295.96,Non renewable
Trinidad and Tobago,Fossil fuels n.e.s.,On-grid,2016,10006,Non renewable
Trinidad and Tobago,Fossil fuels n.e.s.,On-grid,2017,9928,Non renewable
Trinidad and Tobago,Fossil fuels n.e.s.,On-grid,2018,9220,Non renewable
Trinidad and Tobago,Fossil fuels n.e.s.,On-grid,2019,9184.12,Non renewable
Trinidad and Tobago,Other non-renewable energy,Off-grid,2015,0,Non renewable
Trinidad and Tobago,Other non-renewable energy,Off-grid,2016,0,Non renewable
Trinidad and Tobago,Other non-renewable energy,Off-grid,2017,0,Non renewable
Trinidad and Tobago,Other non-renewable energy,Off-grid,2018,0,Non renewable
Trinidad and Tobago,Other non-renewable energy,Off-grid,2019,0,Non renewable
Trinidad and Tobago,Other non-renewable energy,On-grid,2015,0,Non renewable
Trinidad and Tobago,Other non-renewable energy,On-grid,2016,0,Non renewable
Trinidad and Tobago,Other non-renewable energy,On-grid,2017,0,Non renewable
Trinidad and Tobago,Other non-renewable energy,On-grid,2018,0,Non renewable
Trinidad and Tobago,Other non-renewable energy,On-grid,2019,0,Non renewable
Tunisia,Solar photovoltaic,Off-grid,2015,3.078,Renewable
Tunisia,Solar photovoltaic,Off-grid,2016,3.708,Renewable
Tunisia,Solar photovoltaic,Off-grid,2017,3.736,Renewable
Tunisia,Solar photovoltaic,Off-grid,2018,3.736,Renewable
Tunisia,Solar photovoltaic,Off-grid,2019,12.736,Renewable
Tunisia,Solar photovoltaic,On-grid,2015,65.116,Renewable
Tunisia,Solar photovoltaic,On-grid,2016,104.651,Renewable
Tunisia,Solar photovoltaic,On-grid,2017,133.721,Renewable
Tunisia,Solar photovoltaic,On-grid,2018,174.419,Renewable
Tunisia,Solar photovoltaic,On-grid,2019,245.349,Renewable
Tunisia,Solar thermal energy,Off-grid,2015,0,Renewable
Tunisia,Solar thermal energy,Off-grid,2016,0,Renewable
Tunisia,Solar thermal energy,Off-grid,2017,0,Renewable
Tunisia,Solar thermal energy,Off-grid,2018,0,Renewable
Tunisia,Solar thermal energy,Off-grid,2019,0,Renewable
Tunisia,Solar thermal energy,On-grid,2015,0,Renewable
Tunisia,Solar thermal energy,On-grid,2016,0,Renewable
Tunisia,Solar thermal energy,On-grid,2017,0,Renewable
Tunisia,Solar thermal energy,On-grid,2018,0,Renewable
Tunisia,Solar thermal energy,On-grid,2019,0,Renewable
Tunisia,Onshore wind energy,Off-grid,2015,0,Renewable
Tunisia,Onshore wind energy,Off-grid,2016,0,Renewable
Tunisia,Onshore wind energy,Off-grid,2017,0,Renewable
Tunisia,Onshore wind energy,Off-grid,2018,0,Renewable
Tunisia,Onshore wind energy,Off-grid,2019,0,Renewable
Tunisia,Onshore wind energy,On-grid,2015,448,Renewable
Tunisia,Onshore wind energy,On-grid,2016,474,Renewable
Tunisia,Onshore wind energy,On-grid,2017,449,Renewable
Tunisia,Onshore wind energy,On-grid,2018,453,Renewable
Tunisia,Onshore wind energy,On-grid,2019,500,Renewable
Tunisia,Offshore wind energy,Off-grid,2015,0,Renewable
Tunisia,Offshore wind energy,Off-grid,2016,0,Renewable
Tunisia,Offshore wind energy,Off-grid,2017,0,Renewable
Tunisia,Offshore wind energy,Off-grid,2018,0,Renewable
Tunisia,Offshore wind energy,Off-grid,2019,0,Renewable
Tunisia,Offshore wind energy,On-grid,2015,0,Renewable
Tunisia,Offshore wind energy,On-grid,2016,0,Renewable
Tunisia,Offshore wind energy,On-grid,2017,0,Renewable
Tunisia,Offshore wind energy,On-grid,2018,0,Renewable
Tunisia,Offshore wind energy,On-grid,2019,0,Renewable
Tunisia,Renewable hydropower,Off-grid,2015,0,Renewable
Tunisia,Renewable hydropower,Off-grid,2016,0,Renewable
Tunisia,Renewable hydropower,Off-grid,2017,0,Renewable
Tunisia,Renewable hydropower,Off-grid,2018,0,Renewable
Tunisia,Renewable hydropower,Off-grid,2019,0,Renewable
Tunisia,Renewable hydropower,On-grid,2015,70,Renewable
Tunisia,Renewable hydropower,On-grid,2016,45,Renewable
Tunisia,Renewable hydropower,On-grid,2017,17,Renewable
Tunisia,Renewable hydropower,On-grid,2018,17,Renewable
Tunisia,Renewable hydropower,On-grid,2019,66,Renewable
Tunisia,Pumped storage,Off-grid,2015,0,Renewable
Tunisia,Pumped storage,Off-grid,2016,0,Renewable
Tunisia,Pumped storage,Off-grid,2017,0,Renewable
Tunisia,Pumped storage,Off-grid,2018,0,Renewable
Tunisia,Pumped storage,Off-grid,2019,0,Renewable
Tunisia,Pumped storage,On-grid,2015,0,Renewable
Tunisia,Pumped storage,On-grid,2016,0,Renewable
Tunisia,Pumped storage,On-grid,2017,0,Renewable
Tunisia,Pumped storage,On-grid,2018,0,Renewable
Tunisia,Pumped storage,On-grid,2019,0,Renewable
Tunisia,Marine energy,Off-grid,2015,0,Renewable
Tunisia,Marine energy,Off-grid,2016,0,Renewable
Tunisia,Marine energy,Off-grid,2017,0,Renewable
Tunisia,Marine energy,Off-grid,2018,0,Renewable
Tunisia,Marine energy,Off-grid,2019,0,Renewable
Tunisia,Marine energy,On-grid,2015,0,Renewable
Tunisia,Marine energy,On-grid,2016,0,Renewable
Tunisia,Marine energy,On-grid,2017,0,Renewable
Tunisia,Marine energy,On-grid,2018,0,Renewable
Tunisia,Marine energy,On-grid,2019,0,Renewable
Tunisia,Solid biofuels,Off-grid,2015,0,Renewable
Tunisia,Solid biofuels,Off-grid,2016,0,Renewable
Tunisia,Solid biofuels,Off-grid,2017,0,Renewable
Tunisia,Solid biofuels,Off-grid,2018,0,Renewable
Tunisia,Solid biofuels,Off-grid,2019,0,Renewable
Tunisia,Solid biofuels,On-grid,2015,0,Renewable
Tunisia,Solid biofuels,On-grid,2016,0,Renewable
Tunisia,Solid biofuels,On-grid,2017,0,Renewable
Tunisia,Solid biofuels,On-grid,2018,0,Renewable
Tunisia,Solid biofuels,On-grid,2019,0,Renewable
Tunisia,Renewable municipal waste,Off-grid,2015,0,Renewable
Tunisia,Renewable municipal waste,Off-grid,2016,0,Renewable
Tunisia,Renewable municipal waste,Off-grid,2017,0,Renewable
Tunisia,Renewable municipal waste,Off-grid,2018,0,Renewable
Tunisia,Renewable municipal waste,Off-grid,2019,0,Renewable
Tunisia,Renewable municipal waste,On-grid,2015,0,Renewable
Tunisia,Renewable municipal waste,On-grid,2016,0,Renewable
Tunisia,Renewable municipal waste,On-grid,2017,0,Renewable
Tunisia,Renewable municipal waste,On-grid,2018,0,Renewable
Tunisia,Renewable municipal waste,On-grid,2019,0,Renewable
Tunisia,Liquid biofuels,Off-grid,2015,0,Renewable
Tunisia,Liquid biofuels,Off-grid,2016,0,Renewable
Tunisia,Liquid biofuels,Off-grid,2017,0,Renewable
Tunisia,Liquid biofuels,Off-grid,2018,0,Renewable
Tunisia,Liquid biofuels,Off-grid,2019,0,Renewable
Tunisia,Liquid biofuels,On-grid,2015,0,Renewable
Tunisia,Liquid biofuels,On-grid,2016,0,Renewable
Tunisia,Liquid biofuels,On-grid,2017,0,Renewable
Tunisia,Liquid biofuels,On-grid,2018,0,Renewable
Tunisia,Liquid biofuels,On-grid,2019,0,Renewable
Tunisia,Biogas,Off-grid,2015,0,Renewable
Tunisia,Biogas,Off-grid,2016,0,Renewable
Tunisia,Biogas,Off-grid,2017,0,Renewable
Tunisia,Biogas,Off-grid,2018,0,Renewable
Tunisia,Biogas,Off-grid,2019,0,Renewable
Tunisia,Biogas,On-grid,2015,0,Renewable
Tunisia,Biogas,On-grid,2016,0,Renewable
Tunisia,Biogas,On-grid,2017,0,Renewable
Tunisia,Biogas,On-grid,2018,0,Renewable
Tunisia,Biogas,On-grid,2019,0,Renewable
Tunisia,Geothermal energy,Off-grid,2015,0,Renewable
Tunisia,Geothermal energy,Off-grid,2016,0,Renewable
Tunisia,Geothermal energy,Off-grid,2017,0,Renewable
Tunisia,Geothermal energy,Off-grid,2018,0,Renewable
Tunisia,Geothermal energy,Off-grid,2019,0,Renewable
Tunisia,Geothermal energy,On-grid,2015,0,Renewable
Tunisia,Geothermal energy,On-grid,2016,0,Renewable
Tunisia,Geothermal energy,On-grid,2017,0,Renewable
Tunisia,Geothermal energy,On-grid,2018,0,Renewable
Tunisia,Geothermal energy,On-grid,2019,0,Renewable
Tunisia,Coal and peat,Off-grid,2015,0,Non renewable
Tunisia,Coal and peat,Off-grid,2016,0,Non renewable
Tunisia,Coal and peat,Off-grid,2017,0,Non renewable
Tunisia,Coal and peat,Off-grid,2018,0,Non renewable
Tunisia,Coal and peat,Off-grid,2019,0,Non renewable
Tunisia,Coal and peat,On-grid,2015,0,Non renewable
Tunisia,Coal and peat,On-grid,2016,0,Non renewable
Tunisia,Coal and peat,On-grid,2017,0,Non renewable
Tunisia,Coal and peat,On-grid,2018,0,Non renewable
Tunisia,Coal and peat,On-grid,2019,0,Non renewable
Tunisia,Oil,Off-grid,2015,0,Non renewable
Tunisia,Oil,Off-grid,2016,0,Non renewable
Tunisia,Oil,Off-grid,2017,0,Non renewable
Tunisia,Oil,Off-grid,2018,0,Non renewable
Tunisia,Oil,Off-grid,2019,0,Non renewable
Tunisia,Oil,On-grid,2015,913,Non renewable
Tunisia,Oil,On-grid,2016,41,Non renewable
Tunisia,Oil,On-grid,2017,51,Non renewable
Tunisia,Oil,On-grid,2018,47,Non renewable
Tunisia,Oil,On-grid,2019,45,Non renewable
Tunisia,Natural gas,Off-grid,2015,0,Non renewable
Tunisia,Natural gas,Off-grid,2016,0,Non renewable
Tunisia,Natural gas,Off-grid,2017,0,Non renewable
Tunisia,Natural gas,Off-grid,2018,0,Non renewable
Tunisia,Natural gas,Off-grid,2019,0,Non renewable
Tunisia,Natural gas,On-grid,2015,18017,Non renewable
Tunisia,Natural gas,On-grid,2016,18962,Non renewable
Tunisia,Natural gas,On-grid,2017,19780,Non renewable
Tunisia,Natural gas,On-grid,2018,20037,Non renewable
Tunisia,Natural gas,On-grid,2019,20941,Non renewable
Tunisia,Nuclear,Off-grid,2015,0,Non renewable
Tunisia,Nuclear,Off-grid,2016,0,Non renewable
Tunisia,Nuclear,Off-grid,2017,0,Non renewable
Tunisia,Nuclear,Off-grid,2018,0,Non renewable
Tunisia,Nuclear,Off-grid,2019,0,Non renewable
Tunisia,Nuclear,On-grid,2015,0,Non renewable
Tunisia,Nuclear,On-grid,2016,0,Non renewable
Tunisia,Nuclear,On-grid,2017,0,Non renewable
Tunisia,Nuclear,On-grid,2018,0,Non renewable
Tunisia,Nuclear,On-grid,2019,0,Non renewable
Tunisia,Fossil fuels n.e.s.,Off-grid,2015,0,Non renewable
Tunisia,Fossil fuels n.e.s.,Off-grid,2016,0,Non renewable
Tunisia,Fossil fuels n.e.s.,Off-grid,2017,0,Non renewable
Tunisia,Fossil fuels n.e.s.,Off-grid,2018,0,Non renewable
Tunisia,Fossil fuels n.e.s.,Off-grid,2019,0,Non renewable
Tunisia,Fossil fuels n.e.s.,On-grid,2015,188,Non renewable
Tunisia,Fossil fuels n.e.s.,On-grid,2016,224,Non renewable
Tunisia,Fossil fuels n.e.s.,On-grid,2017,276,Non renewable
Tunisia,Fossil fuels n.e.s.,On-grid,2018,283,Non renewable
Tunisia,Fossil fuels n.e.s.,On-grid,2019,286,Non renewable
Tunisia,Other non-renewable energy,Off-grid,2015,0,Non renewable
Tunisia,Other non-renewable energy,Off-grid,2016,0,Non renewable
Tunisia,Other non-renewable energy,Off-grid,2017,0,Non renewable
Tunisia,Other non-renewable energy,Off-grid,2018,0,Non renewable
Tunisia,Other non-renewable energy,Off-grid,2019,0,Non renewable
Tunisia,Other non-renewable energy,On-grid,2015,0,Non renewable
Tunisia,Other non-renewable energy,On-grid,2016,0,Non renewable
Tunisia,Other non-renewable energy,On-grid,2017,0,Non renewable
Tunisia,Other non-renewable energy,On-grid,2018,0,Non renewable
Tunisia,Other non-renewable energy,On-grid,2019,0,Non renewable
Turkey,Solar photovoltaic,Off-grid,2015,0,Renewable
Turkey,Solar photovoltaic,Off-grid,2016,0,Renewable
Turkey,Solar photovoltaic,Off-grid,2017,0,Renewable
Turkey,Solar photovoltaic,Off-grid,2018,0,Renewable
Turkey,Solar photovoltaic,Off-grid,2019,0,Renewable
Turkey,Solar photovoltaic,On-grid,2015,194.06,Renewable
Turkey,Solar photovoltaic,On-grid,2016,1043.138,Renewable
Turkey,Solar photovoltaic,On-grid,2017,2889.302,Renewable
Turkey,Solar photovoltaic,On-grid,2018,7799.798,Renewable
Turkey,Solar photovoltaic,On-grid,2019,9249.828,Renewable
Turkey,Solar thermal energy,Off-grid,2015,0,Renewable
Turkey,Solar thermal energy,Off-grid,2016,0,Renewable
Turkey,Solar thermal energy,Off-grid,2017,0,Renewable
Turkey,Solar thermal energy,Off-grid,2018,0,Renewable
Turkey,Solar thermal energy,Off-grid,2019,0,Renewable
Turkey,Solar thermal energy,On-grid,2015,3.066,Renewable
Turkey,Solar thermal energy,On-grid,2016,3.066,Renewable
Turkey,Solar thermal energy,On-grid,2017,3.066,Renewable
Turkey,Solar thermal energy,On-grid,2018,3.066,Renewable
Turkey,Solar thermal energy,On-grid,2019,3.066,Renewable
Turkey,Onshore wind energy,Off-grid,2015,0,Renewable
Turkey,Onshore wind energy,Off-grid,2016,0,Renewable
Turkey,Onshore wind energy,Off-grid,2017,0,Renewable
Turkey,Onshore wind energy,Off-grid,2018,0,Renewable
Turkey,Onshore wind energy,Off-grid,2019,0,Renewable
Turkey,Onshore wind energy,On-grid,2015,11652.487,Renewable
Turkey,Onshore wind energy,On-grid,2016,15517.087,Renewable
Turkey,Onshore wind energy,On-grid,2017,17903.815,Renewable
Turkey,Onshore wind energy,On-grid,2018,19949.196,Renewable
Turkey,Onshore wind energy,On-grid,2019,21730.713,Renewable
Turkey,Offshore wind energy,Off-grid,2015,0,Renewable
Turkey,Offshore wind energy,Off-grid,2016,0,Renewable
Turkey,Offshore wind energy,Off-grid,2017,0,Renewable
Turkey,Offshore wind energy,Off-grid,2018,0,Renewable
Turkey,Offshore wind energy,Off-grid,2019,0,Renewable
Turkey,Offshore wind energy,On-grid,2015,0,Renewable
Turkey,Offshore wind energy,On-grid,2016,0,Renewable
Turkey,Offshore wind energy,On-grid,2017,0,Renewable
Turkey,Offshore wind energy,On-grid,2018,0,Renewable
Turkey,Offshore wind energy,On-grid,2019,0,Renewable
Turkey,Renewable hydropower,Off-grid,2015,0,Renewable
Turkey,Renewable hydropower,Off-grid,2016,0,Renewable
Turkey,Renewable hydropower,Off-grid,2017,0,Renewable
Turkey,Renewable hydropower,Off-grid,2018,0,Renewable
Turkey,Renewable hydropower,Off-grid,2019,0,Renewable
Turkey,Renewable hydropower,On-grid,2015,67145.605,Renewable
Turkey,Renewable hydropower,On-grid,2016,67230.883,Renewable
Turkey,Renewable hydropower,On-grid,2017,58218.462,Renewable
Turkey,Renewable hydropower,On-grid,2018,59938.425,Renewable
Turkey,Renewable hydropower,On-grid,2019,88822.776,Renewable
Turkey,Pumped storage,Off-grid,2015,0,Renewable
Turkey,Pumped storage,Off-grid,2016,0,Renewable
Turkey,Pumped storage,Off-grid,2017,0,Renewable
Turkey,Pumped storage,Off-grid,2018,0,Renewable
Turkey,Pumped storage,Off-grid,2019,0,Renewable
Turkey,Pumped storage,On-grid,2015,0,Renewable
Turkey,Pumped storage,On-grid,2016,0,Renewable
Turkey,Pumped storage,On-grid,2017,0,Renewable
Turkey,Pumped storage,On-grid,2018,0,Renewable
Turkey,Pumped storage,On-grid,2019,0,Renewable
Turkey,Marine energy,Off-grid,2015,0,Renewable
Turkey,Marine energy,Off-grid,2016,0,Renewable
Turkey,Marine energy,Off-grid,2017,0,Renewable
Turkey,Marine energy,Off-grid,2018,0,Renewable
Turkey,Marine energy,Off-grid,2019,0,Renewable
Turkey,Marine energy,On-grid,2015,0,Renewable
Turkey,Marine energy,On-grid,2016,0,Renewable
Turkey,Marine energy,On-grid,2017,0,Renewable
Turkey,Marine energy,On-grid,2018,0,Renewable
Turkey,Marine energy,On-grid,2019,0,Renewable
Turkey,Solid biofuels,Off-grid,2015,0,Renewable
Turkey,Solid biofuels,Off-grid,2016,0,Renewable
Turkey,Solid biofuels,Off-grid,2017,0,Renewable
Turkey,Solid biofuels,Off-grid,2018,0,Renewable
Turkey,Solid biofuels,Off-grid,2019,0,Renewable
Turkey,Solid biofuels,On-grid,2015,32,Renewable
Turkey,Solid biofuels,On-grid,2016,74,Renewable
Turkey,Solid biofuels,On-grid,2017,313.053,Renewable
Turkey,Solid biofuels,On-grid,2018,474.39,Renewable
Turkey,Solid biofuels,On-grid,2019,867.841,Renewable
Turkey,Renewable municipal waste,Off-grid,2015,0,Renewable
Turkey,Renewable municipal waste,Off-grid,2016,0,Renewable
Turkey,Renewable municipal waste,Off-grid,2017,0,Renewable
Turkey,Renewable municipal waste,Off-grid,2018,0,Renewable
Turkey,Renewable municipal waste,Off-grid,2019,0,Renewable
Turkey,Renewable municipal waste,On-grid,2015,0,Renewable
Turkey,Renewable municipal waste,On-grid,2016,0,Renewable
Turkey,Renewable municipal waste,On-grid,2017,0,Renewable
Turkey,Renewable municipal waste,On-grid,2018,11.452,Renewable
Turkey,Renewable municipal waste,On-grid,2019,17.067,Renewable
Turkey,Liquid biofuels,Off-grid,2015,0,Renewable
Turkey,Liquid biofuels,Off-grid,2016,0,Renewable
Turkey,Liquid biofuels,Off-grid,2017,0,Renewable
Turkey,Liquid biofuels,Off-grid,2018,0,Renewable
Turkey,Liquid biofuels,Off-grid,2019,0,Renewable
Turkey,Liquid biofuels,On-grid,2015,1,Renewable
Turkey,Liquid biofuels,On-grid,2016,1,Renewable
Turkey,Liquid biofuels,On-grid,2017,2.351,Renewable
Turkey,Liquid biofuels,On-grid,2018,5.061,Renewable
Turkey,Liquid biofuels,On-grid,2019,22.357,Renewable
Turkey,Biogas,Off-grid,2015,0,Renewable
Turkey,Biogas,Off-grid,2016,0,Renewable
Turkey,Biogas,Off-grid,2017,0,Renewable
Turkey,Biogas,Off-grid,2018,0,Renewable
Turkey,Biogas,Off-grid,2019,0,Renewable
Turkey,Biogas,On-grid,2015,1208,Renewable
Turkey,Biogas,On-grid,2016,1560,Renewable
Turkey,Biogas,On-grid,2017,1780.969,Renewable
Turkey,Biogas,On-grid,2018,2158.612,Renewable
Turkey,Biogas,On-grid,2019,2598.446,Renewable
Turkey,Geothermal energy,Off-grid,2015,0,Renewable
Turkey,Geothermal energy,Off-grid,2016,0,Renewable
Turkey,Geothermal energy,Off-grid,2017,0,Renewable
Turkey,Geothermal energy,Off-grid,2018,0,Renewable
Turkey,Geothermal energy,Off-grid,2019,0,Renewable
Turkey,Geothermal energy,On-grid,2015,3424.999,Renewable
Turkey,Geothermal energy,On-grid,2016,4818.524,Renewable
Turkey,Geothermal energy,On-grid,2017,6127.482,Renewable
Turkey,Geothermal energy,On-grid,2018,7430.976,Renewable
Turkey,Geothermal energy,On-grid,2019,8951.74,Renewable
Turkey,Coal and peat,Off-grid,2015,0,Non renewable
Turkey,Coal and peat,Off-grid,2016,0,Non renewable
Turkey,Coal and peat,Off-grid,2017,0,Non renewable
Turkey,Coal and peat,Off-grid,2018,0,Non renewable
Turkey,Coal and peat,Off-grid,2019,0,Non renewable
Turkey,Coal and peat,On-grid,2015,76166,Non renewable
Turkey,Coal and peat,On-grid,2016,92273,Non renewable
Turkey,Coal and peat,On-grid,2017,97476.295,Non renewable
Turkey,Coal and peat,On-grid,2018,113248.625,Non renewable
Turkey,Coal and peat,On-grid,2019,112894.124,Non renewable
Turkey,Oil,Off-grid,2015,0,Non renewable
Turkey,Oil,Off-grid,2016,0,Non renewable
Turkey,Oil,Off-grid,2017,0,Non renewable
Turkey,Oil,Off-grid,2018,0,Non renewable
Turkey,Oil,Off-grid,2019,0,Non renewable
Turkey,Oil,On-grid,2015,2224,Non renewable
Turkey,Oil,On-grid,2016,1926,Non renewable
Turkey,Oil,On-grid,2017,1199.878,Non renewable
Turkey,Oil,On-grid,2018,329.116,Non renewable
Turkey,Oil,On-grid,2019,336.004,Non renewable
Turkey,Natural gas,Off-grid,2015,0,Non renewable
Turkey,Natural gas,Off-grid,2016,0,Non renewable
Turkey,Natural gas,Off-grid,2017,0,Non renewable
Turkey,Natural gas,Off-grid,2018,0,Non renewable
Turkey,Natural gas,Off-grid,2019,0,Non renewable
Turkey,Natural gas,On-grid,2015,99218,Non renewable
Turkey,Natural gas,On-grid,2016,89227,Non renewable
Turkey,Natural gas,On-grid,2017,110489.981,Non renewable
Turkey,Natural gas,On-grid,2018,92482.815,Non renewable
Turkey,Natural gas,On-grid,2019,57288.201,Non renewable
Turkey,Nuclear,Off-grid,2015,0,Non renewable
Turkey,Nuclear,Off-grid,2016,0,Non renewable
Turkey,Nuclear,Off-grid,2017,0,Non renewable
Turkey,Nuclear,Off-grid,2018,0,Non renewable
Turkey,Nuclear,Off-grid,2019,0,Non renewable
Turkey,Nuclear,On-grid,2015,0,Non renewable
Turkey,Nuclear,On-grid,2016,0,Non renewable
Turkey,Nuclear,On-grid,2017,0,Non renewable
Turkey,Nuclear,On-grid,2018,0,Non renewable
Turkey,Nuclear,On-grid,2019,0,Non renewable
Turkey,Fossil fuels n.e.s.,Off-grid,2015,0,Non renewable
Turkey,Fossil fuels n.e.s.,Off-grid,2016,0,Non renewable
Turkey,Fossil fuels n.e.s.,Off-grid,2017,0,Non renewable
Turkey,Fossil fuels n.e.s.,Off-grid,2018,0,Non renewable
Turkey,Fossil fuels n.e.s.,Off-grid,2019,0,Non renewable
